ts,version,battery_percent,mode,mode_name,heart_bpm,flags,fall,high_stress,obstacle_near,obstacle_imminent,imu_ax_ms2,imu_ay_ms2,imu_az_ms2,ultra_left_mm,ultra_right_mm,matrix_head_mm,matrix_waist_mm,matrix_head_valid,matrix_waist_valid
2026-04-16T21:19:52.346,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,814,49,True,True
2026-04-16T21:19:52.525,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,763,50,True,True
2026-04-16T21:19:52.764,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,813,49,True,True
2026-04-16T21:19:53.004,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,820,49,True,True
2026-04-16T21:19:53.193,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,818,49,True,True
2026-04-16T21:19:53.426,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,785,49,True,True
2026-04-16T21:19:53.605,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,48,True,True
2026-04-16T21:19:53.844,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,820,50,True,True
2026-04-16T21:19:54.025,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,812,50,True,True
2026-04-16T21:19:54.265,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,810,48,True,True
2026-04-16T21:19:54.445,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,817,50,True,True
2026-04-16T21:19:54.687,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,820,49,True,True
2026-04-16T21:19:54.864,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,767,51,True,True
2026-04-16T21:19:55.104,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,50,True,True
2026-04-16T21:19:55.285,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,813,51,True,True
2026-04-16T21:19:55.524,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,47,True,True
2026-04-16T21:19:55.704,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,50,True,True
2026-04-16T21:19:55.945,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,823,49,True,True
2026-04-16T21:19:56.124,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,785,50,True,True
2026-04-16T21:19:56.364,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,823,50,True,True
2026-04-16T21:19:56.604,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,799,49,True,True
2026-04-16T21:19:56.786,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,811,49,True,True
2026-04-16T21:19:57.024,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,820,48,True,True
2026-04-16T21:19:57.204,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,825,48,True,True
2026-04-16T21:19:57.445,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,49,True,True
2026-04-16T21:19:57.625,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,801,49,True,True
2026-04-16T21:19:57.865,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,810,49,True,True
2026-04-16T21:19:58.105,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,782,50,True,True
2026-04-16T21:19:58.285,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,826,49,True,True
2026-04-16T21:19:58.525,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,820,50,True,True
2026-04-16T21:19:58.705,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,814,51,True,True
2026-04-16T21:19:58.945,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,823,49,True,True
2026-04-16T21:19:59.124,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,810,49,True,True
2026-04-16T21:19:59.365,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,819,49,True,True
2026-04-16T21:19:59.545,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,833,49,True,True
2026-04-16T21:19:59.784,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,816,48,True,True
2026-04-16T21:19:59.965,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,817,49,True,True
2026-04-16T21:20:00.204,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,825,50,True,True
2026-04-16T21:20:00.385,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,805,49,True,True
2026-04-16T21:20:00.625,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,807,49,True,True
2026-04-16T21:20:00.804,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,815,49,True,True
2026-04-16T21:20:01.044,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,807,49,True,True
2026-04-16T21:20:01.224,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,823,49,True,True
2026-04-16T21:20:01.464,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,814,49,True,True
2026-04-16T21:20:01.704,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,837,50,True,True
2026-04-16T21:20:01.884,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,828,50,True,True
2026-04-16T21:20:02.124,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,816,49,True,True
2026-04-16T21:20:02.305,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,814,49,True,True
2026-04-16T21:20:02.545,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,828,49,True,True
2026-04-16T21:20:02.724,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,821,49,True,True
2026-04-16T21:20:02.964,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,760,50,True,True
2026-04-16T21:20:03.204,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,806,49,True,True
2026-04-16T21:20:03.387,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,817,50,True,True
2026-04-16T21:20:03.624,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,819,49,True,True
2026-04-16T21:20:03.804,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,823,49,True,True
2026-04-16T21:20:04.044,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,826,50,True,True
2026-04-16T21:20:04.224,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,822,49,True,True
2026-04-16T21:20:04.464,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,812,49,True,True
2026-04-16T21:20:04.645,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,833,49,True,True
2026-04-16T21:20:04.884,4,0,0,NORMAL,0,0,False,False,False,False,0.0,0.0,0.0,65535,60,798,48,True,True
